sample_id,umap1,umap2,label,split
94,8.990608,12.763181,-1,train
95,-10.256992,12.023443,-1,train
96,17.158707,8.585087,-1,train
97,1.938327,-6.223510,-1,train
98,3.413981,17.401556,-1,train
99,8.074944,-6.880599,-1,train
100,-4.879484,-3.583962,1,train
101,17.219849,8.542300,-1,train
102,7.441429,-7.545422,-1,train
103,-8.257403,4.883614,-1,train
104,7.789998,-7.466156,-1,train
105,7.322883,-7.578781,-1,train
106,-7.982950,3.529290,-1,train
107,7.983289,-7.665703,1,train
108,7.753047,-7.366374,-1,train
109,4.605153,13.529941,-1,train
110,5.367308,13.735623,-1,train
111,7.744678,-7.375387,-1,train
112,-8.291006,7.301357,-1,train
113,2.982585,-8.603018,-1,train
114,-8.032605,5.683322,-1,train
115,5.055966,13.375387,-1,train
116,-8.242908,3.538387,-1,train
117,2.466646,-5.631130,-1,train
118,5.235574,13.072714,-1,train
119,-5.074613,9.286269,-1,train
120,15.823604,-1.925222,-1,train
121,17.250908,8.527229,-1,train
122,9.618379,17.603113,-1,train
123,17.143429,1.074432,-1,train
124,10.151858,15.218629,-1,train
125,-8.178501,-0.233147,-1,train
126,17.100384,8.440502,-1,train
127,-5.114893,4.519567,-1,train
128,-5.564464,-3.372006,-1,train
129,14.725678,-1.823644,-1,train
130,17.314335,8.565633,-1,train
131,7.687702,-7.433578,-1,train
132,17.342697,8.556360,-1,train
133,-8.376811,3.928025,1,train
134,10.270011,15.389309,-1,train
135,-4.954145,-3.521251,-1,train
136,7.449300,-7.293309,-1,train
137,5.236781,13.548690,-1,train
138,7.751069,-7.220334,-1,train
139,7.864588,-7.216100,-1,train
140,17.425451,8.599094,-1,train
141,16.764374,13.788458,-1,train
142,4.822321,13.724324,-1,train
143,-8.272350,3.984778,-1,train
144,-7.480287,4.948722,-1,train
145,5.430775,13.527574,-1,train
146,7.496755,-7.231188,-1,train
147,12.737412,0.604071,-1,train
148,8.142882,-6.912583,-1,train
149,5.609978,-9.261587,-1,train
150,-8.444494,3.493740,-1,train
151,-0.422540,12.434408,-1,train
152,-7.356675,4.020387,-1,train
153,-2.371537,-3.465875,-1,train
154,-2.319860,-4.454991,-1,train
155,7.942665,-7.603667,-1,train
156,4.328917,14.104684,-1,train
157,8.067488,-7.673121,-1,train
158,4.772134,13.381231,-1,train
159,7.910821,-6.991786,-1,train
160,7.781356,-7.490840,-1,train
161,-8.118293,4.102393,-1,train
162,17.060606,8.404030,-1,train
163,16.984604,8.647852,1,train
164,4.529436,13.670036,-1,train
165,-2.561493,-3.603035,1,train
166,7.928792,-7.100204,-1,train
167,7.762300,-7.338447,-1,train
168,14.205018,-1.196342,-1,train
169,16.636185,0.476982,-1,train
170,-8.204138,3.787943,-1,train
171,16.704868,8.794003,-1,train
172,7.877403,-7.609691,-1,train
173,7.947263,-7.501281,-1,train
174,-2.279533,-4.271628,-1,train
175,5.920772,16.366035,-1,train
176,-3.282383,1.200119,-1,train
177,17.272457,8.736881,-1,train
178,4.587185,13.477789,1,train
179,-1.984634,-5.808384,-1,train
180,16.635489,11.818260,-1,train
181,-8.132823,4.110984,-1,train
182,16.921171,8.240904,-1,train
183,9.801082,15.285394,-1,train
184,7.363625,-7.058920,-1,train
185,4.911981,12.881261,-1,train
186,7.483652,-7.183089,-1,train
187,-5.656317,10.465199,-1,train
188,15.993723,-0.233678,-1,train
189,-2.378005,-5.481366,-1,train
190,-4.221505,-5.335985,-1,train
191,7.591151,-7.457533,-1,train
192,4.666000,13.522117,-1,train
193,7.559092,-7.422231,-1,train
194,4.832958,13.378893,-1,train
195,7.888247,-7.213643,-1,train
196,-7.932838,3.861974,-1,train
197,8.596395,17.462744,-1,train
198,-2.932168,12.259293,-1,train
199,-8.815871,4.353531,-1,train
200,17.439001,8.337279,-1,train
201,15.787855,13.966768,-1,train
202,7.469080,-7.302049,-1,train
203,16.546879,0.413844,1,train
204,-2.379246,-5.550368,-1,train
205,-5.637021,5.855730,-1,train
206,7.379669,-7.651628,-1,train
207,-8.272411,3.638471,-1,train
208,16.594585,-0.834471,-1,train
209,7.829186,-7.482605,-1,train
210,-7.838991,4.384471,-1,train
211,16.338741,-9.496753,1,train
212,-4.309487,-1.797166,-1,train
213,7.957417,-7.666241,-1,train
214,16.518158,-0.099369,-1,train
215,-5.944460,12.848849,-1,train
216,5.000149,13.329264,-1,train
217,-5.231199,5.389255,-1,train
218,-7.750810,3.711746,-1,train
219,-8.320771,3.939276,-1,train
220,12.735548,14.453523,-1,train
221,17.543123,8.742083,-1,train
222,17.354151,8.577906,-1,train
223,4.629004,16.787437,-1,train
224,15.907088,13.807779,-1,train
225,-8.266427,3.378922,-1,train
226,4.267613,14.235844,-1,train
227,1.690838,13.155946,-1,train
228,4.515531,13.612282,-1,train
229,17.338720,8.588713,-1,train
230,15.325074,11.190674,1,train
231,5.269611,13.791708,-1,train
232,3.376684,16.423903,-1,train
233,17.631128,8.429322,1,train
234,-3.825512,-1.839718,-1,train
235,7.824888,-7.132771,-1,train
236,-5.215281,5.731252,-1,train
237,5.109851,13.561021,-1,train
238,-4.865349,-0.097918,-1,train
239,7.371882,-7.026881,1,train
240,-5.255261,10.815454,-1,train
241,7.512761,-7.213982,1,train
242,7.420396,-7.104862,-1,train
243,-6.988259,8.506927,-1,train
244,7.540500,-7.507139,-1,train
245,9.840275,15.245504,-1,train
246,10.852581,12.878638,-1,train
247,-7.593172,4.284942,-1,train
248,-23.573292,7.969391,-1,train
249,4.630247,13.764669,-1,train
250,11.811110,19.479155,-1,train
251,7.400414,-7.287849,-1,train
252,7.833144,-7.276684,-1,train
253,17.127121,8.438726,1,train
254,16.649248,2.486440,-1,train
255,7.912270,-7.164927,-1,train
256,7.956418,-6.962693,-1,train
257,8.055313,-7.094308,-1,train
258,-7.101709,-6.977981,-1,train
259,5.012828,13.686860,-1,train
260,17.384926,8.626366,-1,train
261,7.381824,-7.156380,-1,train
262,-7.277691,4.332661,-1,train
263,5.009522,13.539633,1,train
264,7.804517,-6.759997,-1,train
265,7.584568,-7.399180,-1,train
266,7.504455,-7.482914,1,train
267,17.774658,7.834888,-1,train
268,-8.629535,4.877989,-1,train
269,7.644539,-7.473320,1,train
270,17.226910,8.617762,-1,train
271,7.860862,-7.192415,1,train
272,5.201801,13.177309,-1,train
273,4.923713,13.461590,-1,train
274,-8.768572,7.753992,-1,train
275,-7.409622,4.246364,-1,train
276,1.847337,-6.446460,-1,train
277,7.771439,-7.242952,-1,train
278,4.951194,13.383852,-1,train
279,8.085885,-6.991879,-1,train
280,7.590309,-7.291038,-1,train
281,7.810852,-7.213583,1,train
282,7.934371,-7.108267,-1,train
283,7.593127,-7.221368,-1,train
284,16.904377,10.482550,1,train
285,-2.954839,1.104352,1,train
286,17.346083,8.526183,-1,train
287,-7.784573,9.460251,-1,train
288,16.788864,12.992062,-1,train
289,17.380608,8.470404,-1,train
290,4.989113,13.707612,-1,train
291,-6.396097,6.672220,-1,train
292,4.930889,14.847999,-1,train
293,16.048843,2.311486,1,train
294,0.894904,-3.608657,-1,train
295,7.968271,-7.602321,-1,train
296,7.891357,-7.094455,1,train
297,-1.786059,12.112801,1,train
298,-1.968024,12.012685,-1,train
299,-8.625454,-7.163505,1,train
300,-7.588012,4.324256,-1,train
301,9.687834,15.865643,-1,train
302,14.052979,10.198825,-1,train
303,-0.252246,12.646570,-1,train
304,16.775372,-0.400031,-1,train
305,7.983485,-7.578020,-1,train
306,16.980030,8.783634,-1,train
307,0.172927,-4.523127,-1,train
308,17.410589,8.673972,-1,train
309,7.466802,-6.937124,-1,train
310,-2.861207,10.932996,-1,train
311,-3.132596,7.496202,-1,train
312,10.281348,14.962490,-1,train
313,-8.249976,3.600850,-1,train
314,17.372822,8.645999,1,train
315,3.720047,-6.119528,-1,train
316,17.398012,8.513918,-1,train
317,-2.862326,-5.794261,-1,train
318,17.504736,3.333752,-1,train
319,16.599188,0.015110,-1,train
320,4.942522,13.991978,-1,train
321,7.440158,-7.533522,-1,train
322,7.870599,-7.567627,-1,train
323,7.462832,-7.127537,-1,train
324,16.981604,0.771826,-1,train
325,-6.857092,4.363772,-1,train
326,7.990702,-6.992310,-1,train
327,15.619946,3.157930,-1,train
328,7.517470,-7.588060,-1,train
329,4.969321,13.582465,1,train
330,7.544736,-7.451078,-1,train
331,11.418163,11.948640,1,train
332,5.053318,13.375088,-1,train
333,5.081457,13.556608,-1,train
334,7.071059,15.731327,-1,train
335,4.666468,13.187625,-1,train
336,4.853378,13.320411,1,train
337,17.271770,8.535858,-1,train
338,4.574375,13.696428,1,train
339,17.252827,8.613226,-1,train
340,-8.303076,3.670897,-1,train
341,4.746205,13.530400,-1,train
342,-8.270800,3.908752,-1,train
343,13.367220,14.042873,-1,train
344,7.498945,-7.517323,-1,train
345,7.566050,-7.283481,-1,train
346,5.125188,13.555294,-1,train
347,-6.801383,4.861176,-1,train
348,7.432581,-7.514506,-1,train
349,4.679938,13.782090,1,train
350,7.344195,-7.600056,-1,train
351,-8.260953,3.577619,-1,train
352,-4.983361,-3.447810,-1,train
353,9.969721,15.185550,-1,train
354,-6.922554,-0.559565,-1,train
355,7.887099,-7.551041,-1,train
356,11.061462,-3.032164,-1,train
357,1.214438,-3.607183,-1,train
358,7.784095,-7.214861,-1,train
359,17.382580,8.481423,-1,train
360,7.827079,-7.170486,-1,train
361,5.173257,13.435960,1,train
362,7.888394,-7.154032,-1,train
363,4.900072,13.617314,-1,train
364,17.592457,2.778821,-1,train
365,7.551145,-7.443178,-1,train
366,-3.649282,7.946201,-1,train
367,7.353204,-7.047423,-1,train
368,17.220272,8.607549,-1,train
369,-5.258869,-1.469554,-1,train
370,8.006680,-7.100560,-1,train
371,12.521680,0.208572,-1,train
372,-4.169273,-0.097155,-1,train
373,-6.904829,4.646110,-1,train
374,7.185107,-7.191067,1,train
375,17.222759,8.417818,-1,train
376,17.270056,8.632105,-1,train
377,10.628601,15.168373,-1,train
378,13.913563,10.308066,1,train
379,-4.150478,-2.059446,1,train
380,-7.746688,4.025480,1,train
381,-7.710098,9.511330,-1,train
382,4.788871,13.655773,-1,train
383,7.592134,-7.208625,-1,train
384,7.755437,-7.303237,-1,train
385,7.662924,-7.447039,-1,train
386,-6.445781,5.044855,-1,train
387,-8.038880,4.037032,-1,train
388,7.513183,-7.485828,-1,train
389,-7.922731,3.181473,-1,train
390,9.503250,18.997509,-1,train
391,17.328550,8.466754,-1,train
392,-2.818222,11.034083,-1,train
393,5.205088,13.616199,-1,train
394,17.147188,8.601123,-1,train
395,7.446327,-7.563490,-1,train
396,9.730677,15.752031,-1,train
397,7.897307,-7.587348,-1,train
398,4.946170,13.531524,-1,train
399,16.834469,-0.273042,-1,train
400,-3.411987,16.751019,-1,train
401,17.035515,8.706082,-1,train
402,7.201014,-6.810652,-1,train
403,7.520119,-7.120701,-1,train
404,7.427303,-7.613847,1,train
405,7.245224,-7.123051,-1,train
406,7.783368,-7.478792,-1,train
407,-6.176217,12.006753,-1,train
408,7.342199,-7.612450,-1,train
409,5.067260,13.382570,-1,train
410,-8.219913,3.527707,-1,train
411,4.941277,13.479008,-1,train
412,7.783699,-7.635800,-1,train
413,14.530388,-3.800233,-1,train
414,7.863263,-7.320980,-1,train
415,-4.597806,-2.998036,-1,train
416,-7.817662,9.605791,-1,train
417,8.055273,-7.663529,-1,train
418,7.513008,-7.509583,-1,train
419,4.730824,13.460430,-1,train
420,17.100925,8.540791,-1,train
421,4.558112,13.691648,-1,train
422,-1.838420,12.135816,-1,train
423,17.239590,8.466225,-1,train
424,4.591893,13.463293,1,train
425,16.415461,6.679981,-1,train
426,7.428661,-7.660498,-1,train
427,-8.261162,3.638331,-1,train
428,-7.090300,2.303433,-1,train
429,9.877589,15.071313,-1,train
430,17.090408,8.491440,1,train
431,7.817660,-7.690378,-1,train
432,7.456748,-7.572351,-1,train
433,17.374409,7.887324,-1,train
434,17.164978,8.466516,1,train
435,17.316530,8.457497,-1,train
436,4.593956,13.666879,-1,train
437,10.900620,14.943052,-1,train
438,7.597723,-7.516797,-1,train
439,4.834795,-0.873981,-1,train
440,4.379997,13.556198,-1,train
441,-6.025744,4.708722,-1,train
442,-6.940648,4.270968,-1,train
443,-4.016157,0.143929,1,train
444,-7.928508,10.271544,-1,train
445,4.463650,13.800554,-1,train
446,7.898925,-7.787777,-1,train
447,-2.257352,-4.941763,-1,train
448,4.479490,13.477771,-1,train
449,7.879216,-7.700953,-1,train
450,-1.909890,12.069448,-1,train
451,-7.986273,-0.655858,-1,train
452,-7.114651,4.085758,1,train
453,4.392852,13.286723,-1,train
454,-3.383808,8.737535,-1,train
455,7.557864,-7.376101,-1,train
456,9.312871,17.400749,-1,train
457,-11.999359,2.841068,-1,train
458,7.467177,-7.672459,1,train
459,17.196167,8.512526,-1,train
460,4.517135,13.336027,-1,train
461,-8.896702,7.522225,-1,train
462,2.812679,15.790644,-1,train
463,-1.695049,-4.675594,1,train
464,-1.860957,-4.007812,-1,train
465,17.383415,8.364754,-1,train
466,-7.883832,3.769224,-1,train
467,16.900417,2.421129,-1,train
468,-5.449358,10.199619,-1,train
469,-6.602100,4.644068,-1,train
470,7.447971,-7.587397,-1,train
471,17.675394,8.287352,1,train
472,7.605916,-7.092375,-1,train
473,-9.900509,2.951243,-1,train
474,17.399651,8.581723,-1,train
475,4.736508,13.473376,-1,train
476,5.072508,13.214738,-1,train
477,17.466694,8.364496,-1,train
478,4.901284,-9.314716,-1,train
479,4.824418,13.457637,-1,train
480,7.677109,-7.337789,-1,train
481,4.778596,13.395322,-1,train
482,4.912589,13.384017,-1,train
483,4.907581,13.411633,1,train
484,4.783726,13.793826,-1,train
485,17.497442,8.672063,-1,train
486,-8.223262,3.699159,-1,train
487,-3.085279,-5.972824,-1,train
488,18.498571,3.449818,-1,train
489,7.787071,-7.154232,-1,train
490,9.594668,14.233674,-1,train
491,17.461897,8.392936,-1,train
492,-3.848698,4.251709,-1,train
493,7.793777,-7.575698,-1,train
494,5.213747,13.032140,-1,train
495,7.556401,-7.525105,-1,train
496,14.853530,-0.316487,-1,train
497,4.323620,14.419649,-1,train
498,-6.880986,4.047707,-1,train
499,5.071990,13.476986,-1,train
500,17.150497,1.444017,-1,train
501,-6.108362,7.882957,-1,train
502,14.251692,-0.910170,-1,train
503,17.408072,8.640102,-1,train
504,8.968540,18.765127,-1,train
505,-7.840950,4.066216,1,train
506,5.025457,13.502601,-1,train
507,7.591606,-7.359121,-1,train
508,7.954924,-7.681477,-1,train
509,4.692820,13.619308,-1,train
510,5.034281,13.319235,-1,train
511,-8.487722,4.114920,-1,train
512,17.320467,8.529204,-1,train
513,-8.189233,3.664429,-1,train
514,17.141451,8.491922,-1,train
515,9.260336,17.507353,-1,train
516,-8.504226,4.660964,-1,train
517,-1.158782,-6.722407,-1,train
518,-6.071991,12.347817,-1,train
519,17.321163,8.565371,-1,train
520,-1.696142,-4.792360,-1,train
521,4.975974,13.574700,-1,train
522,1.345298,12.550372,-1,train
523,7.574059,-7.465967,-1,train
524,5.030224,13.442302,-1,train
525,19.273613,1.345450,-1,train
526,4.847466,13.317607,-1,train
527,7.816598,-7.382276,-1,train
528,-8.265856,3.437886,-1,train
529,13.188663,13.594679,-1,train
530,9.125202,17.533136,-1,train
531,7.194764,-7.562569,-1,train
532,4.594440,13.615009,-1,train
533,17.159281,8.591924,-1,train
534,-0.102205,12.501625,-1,train
535,4.664494,13.324365,-1,train
536,-7.655329,3.725034,-1,train
537,17.055567,8.394324,-1,train
538,7.579705,-7.489921,-1,train
539,9.600896,15.954522,1,train
540,-2.501127,-3.534320,-1,train
541,5.097402,13.772464,-1,train
542,-8.114319,3.987352,1,train
543,17.045349,8.575452,-1,train
544,7.976968,-7.677085,-1,train
545,17.441387,8.742814,-1,train
546,4.777869,13.573258,-1,train
547,7.373137,-6.913173,-1,train
548,11.351910,-2.392677,1,train
549,-5.441067,0.529120,-1,train
550,4.769310,13.396144,-1,train
551,7.133725,-7.387598,-1,train
552,-5.862591,5.113735,-1,train
553,7.485311,-7.551595,-1,train
554,-4.870670,-3.198733,-1,train
555,7.858483,-7.556487,-1,train
556,17.859205,5.779834,-1,train
557,4.921736,13.452715,-1,train
558,17.384485,8.480182,-1,train
559,4.179720,14.576907,1,train
560,-9.563387,-1.511617,-1,train
561,-6.330697,12.257528,-1,train
562,-8.274903,3.586634,-1,train
563,-9.413109,3.041532,-1,train
564,5.184586,13.194972,-1,train
565,-7.773968,3.758806,1,train
566,-5.237177,6.411110,-1,train
567,-4.126289,-5.177777,-1,train
568,-8.060017,3.791870,-1,train
569,9.036731,17.690174,-1,train
570,4.640635,13.392549,-1,train
571,17.358946,8.627102,-1,train
572,7.511147,-7.183312,1,train
573,16.248346,13.491099,-1,train
574,-3.312048,1.199281,-1,train
575,-4.387156,-5.068727,-1,train
576,-7.396330,6.163255,-1,train
577,18.055590,5.104384,-1,train
578,-1.584609,-6.636070,-1,train
579,-6.838756,-0.373829,-1,train
580,17.324875,8.564084,-1,train
581,7.416132,-7.145173,-1,train
582,4.504604,13.970175,-1,train
583,17.422737,8.649102,-1,train
584,-8.159616,3.545115,-1,train
585,-8.309503,3.558846,-1,train
586,7.562437,-7.248376,-1,train
587,7.784341,-6.898577,-1,train
588,4.297142,13.949844,-1,train
589,7.868801,-7.498835,-1,train
590,7.263075,-6.706981,1,train
591,5.036316,13.389807,-1,train
592,-7.955744,9.204138,-1,train
593,4.574910,13.242365,-1,train
594,17.200584,-2.741507,-1,train
595,7.697388,-7.307554,-1,train
596,-8.001630,3.590042,-1,train
597,17.252571,8.566499,-1,train
598,7.228788,-7.659029,-1,train
599,-8.241156,3.696578,-1,train
600,7.828234,-7.580523,-1,train
601,4.773917,13.572405,-1,train
602,-3.079851,-4.709692,-1,train
603,12.596935,14.486030,-1,train
604,-9.347757,7.978575,-1,train
605,9.504545,14.281261,-1,train
606,-7.934749,4.168536,-1,train
607,17.123680,8.660911,-1,train
608,16.951490,8.824800,-1,train
609,9.733309,15.659883,-1,train
610,5.021048,13.458021,1,train
611,17.393839,8.676313,-1,train
612,-8.224178,3.621748,-1,train
613,4.969675,13.608234,-1,train
614,7.837111,-7.517594,-1,train
615,7.860025,-7.101524,-1,train
616,13.534192,10.237250,-1,train
617,7.893704,-7.547570,-1,train
618,2.865828,15.837233,-1,train
619,12.415305,-4.888085,1,train
620,17.291645,2.940159,-1,train
621,5.242476,13.284386,-1,train
622,5.049057,13.469310,-1,train
623,-7.813148,3.121280,-1,train
624,7.587006,16.583658,-1,train
625,17.969955,2.988127,-1,train
626,7.524126,-7.478423,-1,train
627,14.866588,11.403910,-1,train
628,7.866427,-7.074614,-1,train
629,-7.528823,3.926455,-1,train
630,7.539749,-7.171810,-1,train
631,16.476349,7.827757,-1,train
632,7.886014,-7.531578,-1,train
633,-8.896262,3.930079,-1,train
634,7.760144,-7.327722,-1,train
635,7.472593,-7.594143,-1,train
636,-8.709174,2.254129,-1,train
637,-0.299836,-4.235106,-1,train
638,-8.119206,3.608208,-1,train
639,5.105624,13.464096,-1,train
640,17.272671,8.618207,-1,test
641,5.015893,13.771257,-1,test
642,-7.690900,3.929254,-1,test
643,5.068329,14.133553,-1,test
644,11.183764,18.689865,-1,test
645,7.368192,-7.600162,-1,test
646,-8.019876,5.805878,-1,test
647,16.993786,4.967338,-1,test
648,5.434868,13.673512,-1,test
649,4.882566,13.354562,-1,test
650,16.675989,-4.792885,-1,test
651,8.113060,-7.009947,-1,test
652,17.009726,8.391343,-1,test
653,3.543005,14.773690,-1,test
654,16.998026,8.384433,-1,test
655,0.313094,-0.923268,-1,test
656,7.772122,-7.276802,-1,test
657,-4.988039,-3.607557,-1,test
658,-6.508794,5.125913,-1,test
659,-7.192289,3.851431,-1,test
660,-2.832593,11.568066,-1,test
661,17.059790,8.464850,-1,test
662,17.284454,8.517264,-1,test
663,-6.137236,4.718863,-1,test
664,4.559976,13.926580,-1,test
665,4.097032,15.730315,-1,test
666,4.778764,13.493226,-1,test
667,4.129058,13.956120,-1,test
668,-1.391904,-6.916306,-1,test
669,-8.075894,3.998089,-1,test
670,17.524784,8.260916,-1,test
671,16.785954,0.352070,1,test
672,10.924989,12.311556,-1,test
673,7.566509,-7.512429,1,test
674,5.710220,15.165586,-1,test
675,-3.237712,12.177026,1,test
676,4.538601,13.477350,-1,test
677,7.390807,-7.578036,-1,test
678,17.093155,8.708395,-1,test
679,-8.212571,3.801437,-1,test
680,-7.754722,3.557163,-1,test
681,17.125540,8.615420,-1,test
682,-6.810224,6.811007,-1,test
683,7.957461,-7.661129,-1,test
684,7.551402,-7.518547,-1,test
685,-6.970702,1.669308,-1,test
686,1.727794,-3.337515,-1,test
687,4.789440,13.782875,-1,test
688,18.079361,3.608690,-1,test
689,-5.030771,13.403303,-1,test
690,4.546885,13.438072,-1,test
691,4.583820,13.899789,-1,test
692,-1.546095,-4.653402,-1,test
693,4.675219,13.443509,-1,test
694,7.889815,-7.276932,-1,test
695,8.268204,-7.473392,-1,test
696,12.812886,14.090967,-1,test
697,7.897757,-7.631403,-1,test
698,7.922912,-7.551714,-1,test
699,14.310805,10.844576,-1,test
700,4.602806,13.409184,-1,test
701,-1.919080,-6.048366,-1,test
702,-3.413335,8.379047,-1,test
703,4.811184,13.496361,-1,test
704,9.943072,15.409883,-1,test
705,17.294710,8.496771,-1,test
706,-10.546741,17.513256,-1,test
707,7.838048,-7.512810,-1,test
708,5.041153,13.359358,-1,test
709,2.816538,15.424498,-1,test
710,4.738944,13.347740,-1,test
711,7.749058,-7.575093,-1,test
712,12.233749,0.154062,-1,test
713,3.801670,-5.626318,-1,test
714,-6.780494,3.997545,1,test
715,17.294487,8.539274,1,test
716,7.848368,-7.199444,-1,test
717,10.890033,14.654963,-1,test
718,-8.137543,4.044799,-1,test
719,7.870148,-6.972905,-1,test
720,7.761145,-7.486718,-1,test
721,-10.058910,8.636005,-1,test
722,7.760149,-7.474539,-1,test
723,4.877798,13.511680,1,test
724,4.906964,13.536357,-1,test
725,12.960709,-4.055294,1,test
726,10.364939,19.042480,-1,test
727,5.015447,13.425889,1,test
728,-7.539555,4.519386,-1,test
729,-3.462389,13.067645,-1,test
730,13.173718,13.352077,-1,test
731,-3.397301,17.044319,-1,test
732,10.213340,14.553529,-1,test
733,5.229212,13.808360,-1,test
734,17.415091,8.713756,-1,test
735,-6.715517,-0.695536,-1,test
736,12.500937,0.091405,-1,test
737,4.546763,16.750166,-1,test
738,7.690512,15.314318,1,test
739,17.287735,8.514866,-1,test
740,7.831743,-7.507156,-1,test
741,15.839574,10.344882,-1,test
742,15.493299,1.388942,-1,test
743,15.144095,16.307659,-1,test
744,7.988683,-7.629304,1,test
745,-3.633951,12.942806,-1,test
746,-8.261805,3.245707,-1,test
747,7.805484,-7.504838,-1,test
748,12.836653,13.923037,-1,test
749,7.389662,-7.033700,-1,test
750,16.630856,1.897575,-1,test
751,10.986606,15.654378,-1,test
752,-2.989450,10.922091,-1,test
753,-6.967798,8.153358,-1,test
754,-4.154296,10.406313,-1,test
755,-5.056376,-3.156046,-1,test
756,-9.168676,-7.925519,-1,test
757,9.816099,14.964291,-1,test
758,-4.293948,0.945673,-1,test
759,7.347809,-7.107701,-1,test
760,-6.492975,1.686723,-1,test
761,17.241413,8.462162,-1,test
762,7.409399,-7.608394,-1,test
763,9.630308,15.312879,-1,test
764,17.064020,8.748962,-1,test
765,7.381726,-7.592977,-1,test
766,-4.910877,-2.890281,-1,test
767,10.352192,14.739857,-1,test
768,5.020975,13.596560,-1,test
769,-8.199429,4.233274,-1,test
770,-3.239118,12.713833,-1,test
771,-5.986246,5.096851,1,test
772,11.389436,15.152576,-1,test
773,4.094601,17.327524,-1,test
774,13.119653,7.716349,1,test
775,10.800302,33.513657,-1,test
776,2.711950,-9.184176,-1,test
777,5.005071,13.456058,-1,test
778,17.667805,8.217060,-1,test
779,-7.611349,4.230671,-1,test
780,7.607115,-7.145303,-1,test
781,7.982621,-7.625351,-1,test
782,4.943789,13.485336,-1,test
783,-7.722471,4.304070,-1,test
784,7.588377,-7.230412,1,test
785,-8.304463,4.451756,-1,test
786,6.590152,15.840782,-1,test
787,-5.895050,6.776689,-1,test
788,-8.070382,3.578571,-1,test
789,-8.220116,3.669735,-1,test
790,5.152626,13.320165,-1,test
791,4.795285,15.313567,1,test
792,7.300322,-7.128984,-1,test
793,17.224699,8.475891,-1,test
794,-7.950011,3.674283,-1,test
795,5.094455,-6.814465,-1,test
796,14.797564,10.772119,-1,test
