sample_id,umap1,umap2,label,split
264,5.752179,-5.511086,-1,train
265,-4.740397,-0.485060,-1,train
266,5.768985,-5.620445,1,train
267,-3.249029,10.784576,-1,train
268,-3.115312,10.669913,-1,train
269,17.498632,6.066716,1,train
270,11.553020,-0.945301,-1,train
271,-0.263823,16.743732,1,train
272,-4.552876,12.220421,-1,train
273,-1.702907,17.108505,-1,train
274,5.638632,-5.964096,-1,train
275,-0.104742,16.870979,-1,train
276,-3.078068,10.910238,-1,train
277,6.062658,-5.913849,-1,train
278,16.945509,14.923322,-1,train
279,10.326057,14.387599,-1,train
280,12.396914,-2.259178,-1,train
281,-5.405246,0.271449,1,train
282,17.843052,6.242753,-1,train
283,6.143255,-6.028566,-1,train
284,16.883730,6.340789,1,train
285,5.936438,-5.779945,1,train
286,8.695777,13.086620,-1,train
287,14.819935,0.176418,-1,train
288,-3.046071,11.493961,-1,train
289,10.004138,20.342211,-1,train
290,-0.694408,16.502956,-1,train
291,6.071623,-5.574511,-1,train
292,6.029444,-5.871656,-1,train
293,14.134558,-1.746295,1,train
294,15.881980,5.625407,-1,train
295,5.809295,-5.604776,-1,train
296,5.794438,-5.580056,1,train
297,12.976058,2.119863,1,train
298,-0.576715,16.890652,-1,train
299,-7.264836,-0.529580,1,train
300,-8.015090,6.826550,-1,train
301,-3.439419,11.005090,-1,train
302,-4.745660,6.446929,-1,train
303,14.202953,11.465791,-1,train
304,-5.443914,12.951867,-1,train
305,-7.394163,7.827864,-1,train
306,-0.840281,17.253590,-1,train
307,2.094654,17.178146,-1,train
308,17.417860,6.149704,-1,train
309,17.537554,6.070588,-1,train
310,17.021873,5.620346,-1,train
311,-5.337045,9.679021,-1,train
312,15.957564,12.415920,-1,train
313,-7.913260,3.675397,-1,train
314,0.072299,16.515804,1,train
315,5.803828,-5.725505,-1,train
316,-5.519716,15.085168,-1,train
317,15.681205,11.914869,-1,train
318,13.281074,14.901155,-1,train
319,17.602432,5.759311,-1,train
320,-4.619360,15.571780,-1,train
321,16.865194,13.712744,-1,train
322,-0.302829,16.724707,-1,train
323,-6.656381,8.012558,-1,train
324,5.950186,-5.754722,-1,train
325,-6.893191,8.412192,-1,train
326,5.744052,-5.885572,-1,train
327,14.228222,9.950319,-1,train
328,-3.552715,10.375587,-1,train
329,-4.909225,-0.528882,1,train
330,5.843505,-5.664594,-1,train
331,5.754321,-5.592552,1,train
332,-4.473593,-0.064550,-1,train
333,5.898741,-5.736629,-1,train
334,6.087296,-5.933582,-1,train
335,-0.125878,16.950872,-1,train
336,-7.750772,3.892086,1,train
337,-0.031347,16.361485,-1,train
338,5.879028,-5.785707,1,train
339,10.596911,-5.465332,-1,train
340,16.183857,12.637278,-1,train
341,-4.938658,-0.651898,-1,train
342,16.133410,-3.693412,-1,train
343,17.376068,6.025302,-1,train
344,-3.028132,11.101822,-1,train
345,6.006682,-5.720989,-1,train
346,5.918602,-5.768434,-1,train
347,-3.379365,11.053855,-1,train
348,5.986876,-5.851430,-1,train
349,5.748060,-5.848812,1,train
350,14.468458,17.436274,-1,train
351,-4.907971,-0.619583,-1,train
352,-4.345648,14.499938,-1,train
353,17.527592,5.671484,-1,train
354,-1.514014,15.007118,-1,train
355,17.570629,5.718279,-1,train
356,-0.564880,16.871138,-1,train
357,4.195900,19.907104,-1,train
358,17.659502,5.672019,-1,train
359,5.801465,-6.007569,-1,train
360,5.765750,-5.636981,-1,train
361,15.684656,3.306188,1,train
362,-7.293752,1.884731,-1,train
363,-0.301688,16.807177,-1,train
364,-3.924862,-0.206284,-1,train
365,7.217038,14.545588,-1,train
366,10.067091,20.715725,-1,train
367,-4.707839,-0.516556,-1,train
368,-4.581015,6.155442,-1,train
369,-4.928363,-0.520505,-1,train
370,-3.364625,10.961577,-1,train
371,18.671217,12.865913,-1,train
372,17.360550,5.933199,-1,train
373,5.837876,-5.841668,-1,train
374,-1.683207,11.221144,1,train
375,17.791880,6.169547,-1,train
376,-4.675019,-0.691308,-1,train
377,-3.540866,11.502357,-1,train
378,9.048187,15.715852,1,train
379,8.304098,-7.687241,1,train
380,-7.833697,-2.491529,1,train
381,9.115184,15.305512,-1,train
382,14.712935,8.754328,-1,train
383,-4.447542,5.483802,-1,train
384,8.087521,18.121754,-1,train
385,6.043375,-5.899438,-1,train
386,16.662281,13.456108,-1,train
387,-4.992782,-0.610648,-1,train
388,11.443239,-1.000448,-1,train
389,-3.747706,11.082225,-1,train
390,5.938902,-5.811716,-1,train
391,14.253098,10.055886,-1,train
392,4.363897,20.206190,-1,train
393,4.716976,15.028955,-1,train
394,17.508848,6.074741,-1,train
395,6.040178,-5.600537,-1,train
396,16.771959,6.467779,-1,train
397,14.303152,7.801882,-1,train
398,-4.884108,-0.628258,-1,train
399,20.759144,13.321557,-1,train
400,4.442595,21.121387,-1,train
401,-4.601247,-0.583140,-1,train
402,15.937213,12.475067,-1,train
403,17.681669,6.374157,-1,train
404,5.928069,-5.751822,1,train
405,-6.698325,1.130249,-1,train
406,5.827371,-5.651186,-1,train
407,-3.212781,10.002300,-1,train
408,-2.914511,11.267406,-1,train
409,13.728039,14.684080,-1,train
410,-0.754515,16.979124,-1,train
411,11.090110,-4.664934,-1,train
412,7.459483,16.522131,-1,train
413,-4.095434,-2.672923,-1,train
414,16.221033,11.229868,-1,train
415,-0.497619,16.881325,-1,train
416,17.078531,5.691608,-1,train
417,-4.985192,1.120118,-1,train
418,-7.229814,10.584485,-1,train
419,11.217583,-5.419612,-1,train
420,11.849077,-2.152595,-1,train
421,17.374271,5.950256,-1,train
422,17.831030,0.088356,-1,train
423,12.193120,15.391226,-1,train
424,13.608697,10.187991,1,train
425,-4.843762,-0.659874,-1,train
426,-4.855328,-0.628562,-1,train
427,17.620342,6.167084,-1,train
428,6.091526,-5.764731,-1,train
429,-0.378087,16.653612,-1,train
430,17.602312,6.217187,1,train
431,7.431202,16.546953,-1,train
432,15.314957,-5.738538,-1,train
433,15.791327,12.653305,-1,train
434,16.984497,4.864005,1,train
435,-5.133612,-0.456325,-1,train
436,-0.224174,16.575142,-1,train
437,14.155916,10.054435,-1,train
438,14.713114,13.634113,-1,train
439,-2.421340,6.689727,-1,train
440,10.023704,21.246702,-1,train
441,5.940349,21.539585,-1,train
442,-6.930130,8.146106,-1,train
443,-0.504367,16.931026,1,train
444,-6.170816,-0.307970,-1,train
445,-0.708578,16.493834,-1,train
446,6.021332,-5.764354,-1,train
447,16.307615,12.134093,-1,train
448,6.032862,-5.824486,-1,train
449,5.991067,-5.703989,-1,train
450,5.788316,-5.572859,-1,train
451,17.282694,5.734253,-1,train
452,5.847422,-5.647480,1,train
453,-3.462796,10.273884,-1,train
454,-5.883893,3.732641,-1,train
455,-3.055267,10.665243,-1,train
456,-0.297376,16.984203,-1,train
457,18.012955,13.222930,-1,train
458,17.467613,5.983254,1,train
459,6.030136,-5.844861,-1,train
460,5.940336,-5.739299,-1,train
461,10.929430,-5.949003,-1,train
462,-0.215567,16.587938,-1,train
463,-1.911098,-3.302937,1,train
464,7.550549,16.690763,-1,train
465,19.731468,6.168595,-1,train
466,-4.967463,-0.197079,-1,train
467,6.030199,-5.833338,-1,train
468,-3.505761,10.727427,-1,train
469,-0.394784,16.721518,-1,train
470,5.835929,-5.644609,-1,train
471,18.942780,6.651134,1,train
472,-7.748188,10.242219,-1,train
473,7.260427,16.541241,-1,train
474,5.832531,-5.809119,-1,train
475,1.499154,-6.062168,-1,train
476,5.980990,-5.722300,-1,train
477,15.826982,12.259935,-1,train
478,5.801066,-5.524323,-1,train
479,10.018713,16.709148,-1,train
480,5.815908,-5.615968,-1,train
481,-3.685283,11.055518,-1,train
482,5.965979,-5.773998,-1,train
483,-4.872972,-0.613774,1,train
484,21.444710,11.408586,-1,train
485,-3.501425,10.808935,-1,train
486,6.102846,-5.916958,-1,train
487,13.654762,-1.850717,-1,train
488,15.125608,15.806476,-1,train
489,17.154215,6.143880,-1,train
490,11.996067,15.726642,-1,train
491,5.975064,-5.787712,-1,train
492,-2.711524,9.937378,-1,train
493,17.686922,5.668644,-1,train
494,-7.116353,0.050209,-1,train
495,17.260365,6.019474,-1,train
496,15.037208,-5.621197,-1,train
497,-7.169054,0.385873,-1,train
498,-3.894118,11.121485,-1,train
499,12.164410,15.797317,-1,train
500,17.684616,5.496464,-1,train
501,11.756900,-2.587626,-1,train
502,-1.706563,-3.654153,-1,train
503,6.086282,-5.928663,-1,train
504,7.563511,23.714979,-1,train
505,-5.300424,-0.842643,1,train
506,-0.126112,16.459700,-1,train
507,4.780118,18.313797,-1,train
508,5.979483,-5.644916,-1,train
509,6.090308,-5.924850,-1,train
510,-3.748295,10.805309,-1,train
511,-0.449381,16.807741,-1,train
512,13.783505,5.957168,-1,train
513,-6.128771,3.964117,-1,train
514,14.529099,-0.036791,-1,train
515,13.324957,-0.833707,-1,train
516,-6.323372,-3.734179,-1,train
517,-3.571761,10.426967,-1,train
518,-8.118821,2.011582,-1,train
519,6.019148,-5.776659,-1,train
520,-4.335193,9.519979,-1,train
521,6.035527,-5.563217,-1,train
522,13.416912,14.749334,-1,train
523,17.563763,5.937092,-1,train
524,16.144238,15.826429,-1,train
525,16.403912,13.773627,-1,train
526,-6.169381,4.236354,-1,train
527,13.229858,-1.977734,-1,train
528,-4.836692,-0.479225,-1,train
529,-4.769828,3.720478,-1,train
530,-2.023690,14.303233,-1,train
531,-4.477683,-0.620205,-1,train
532,-3.445819,10.863262,-1,train
533,16.855995,5.615163,-1,train
534,-2.776160,9.787112,-1,train
535,5.730893,-5.932855,-1,train
536,15.242943,10.156162,-1,train
537,17.473219,6.370010,-1,train
538,9.935652,20.714502,-1,train
539,-4.938729,-0.511918,1,train
540,-4.398215,-0.402452,-1,train
541,5.774813,-5.875546,-1,train
542,16.474052,-0.132041,1,train
543,8.194958,18.272961,-1,train
544,5.893856,-5.892538,-1,train
545,17.604038,6.175472,-1,train
546,-3.614140,10.821987,-1,train
547,5.935843,-5.870755,-1,train
548,5.796216,-5.627517,1,train
549,6.019311,-5.821770,-1,train
550,15.450405,9.792869,-1,train
551,6.019065,-5.667945,-1,train
552,-0.364900,16.442238,-1,train
553,5.910589,-5.858357,-1,train
554,17.689718,5.659382,-1,train
555,17.874250,2.746137,-1,train
556,17.332783,5.813312,-1,train
557,5.880630,-5.537900,-1,train
558,5.765882,-5.553524,-1,train
559,-3.499891,10.825602,1,train
560,-7.923151,10.445087,-1,train
561,-0.778273,17.068636,-1,train
562,-2.684256,-2.911981,-1,train
563,14.388800,9.877172,-1,train
564,15.781653,12.195583,-1,train
565,-2.332766,13.446102,1,train
566,-5.756244,13.286048,-1,train
567,14.451499,-3.609439,-1,train
568,17.213293,6.373105,-1,train
569,12.680566,15.191317,-1,train
570,11.893180,17.394955,-1,train
571,5.862069,-5.709024,-1,train
572,5.800750,-5.625946,1,train
573,0.905613,21.155113,-1,train
574,17.784113,5.817036,-1,train
575,14.027441,10.654983,-1,train
576,17.079916,12.992531,-1,train
577,16.090147,9.282098,-1,train
578,6.088623,-5.896645,-1,train
579,5.702817,-5.917243,-1,train
580,17.250904,6.120141,-1,train
581,5.576300,-5.471137,-1,train
582,17.777475,5.414972,-1,train
583,5.822288,-5.663151,-1,train
584,-4.295619,5.584327,-1,train
585,10.529932,21.312431,-1,train
586,-8.228377,8.456937,-1,train
587,7.219434,16.784826,-1,train
588,9.031428,15.676306,-1,train
589,5.827302,-5.654121,-1,train
590,-4.896594,-0.131433,1,train
591,11.945433,15.317774,-1,train
592,-4.658813,6.315248,-1,train
593,-3.484699,10.801353,-1,train
594,10.960786,-3.816504,-1,train
595,5.842153,-5.645653,-1,train
596,12.310665,-3.441924,-1,train
597,11.443956,-3.096638,-1,train
598,-8.012560,9.607941,-1,train
599,-0.446468,16.793612,-1,train
600,-5.296152,-0.310749,-1,train
601,7.904283,17.148922,-1,train
602,17.618191,5.843034,-1,train
603,15.848387,12.562140,-1,train
604,11.348530,-3.162315,-1,train
605,3.725438,-2.823945,-1,train
606,5.954783,-5.657466,-1,train
607,17.202175,6.110430,-1,train
608,-2.666309,-2.943762,-1,train
609,-3.755853,10.467490,-1,train
610,8.906861,15.731471,1,train
611,-1.046954,19.093889,-1,train
612,-4.026985,11.402962,-1,train
613,-0.140434,17.041580,-1,train
614,7.586624,18.061186,-1,train
615,17.068731,6.286082,-1,train
616,15.810719,12.647914,-1,train
617,-0.480962,16.848261,-1,train
618,5.939861,-5.786217,-1,train
619,5.464021,-5.332214,1,train
620,-7.280724,7.518892,-1,train
621,17.719872,5.701297,-1,train
622,-3.388642,10.758585,-1,train
623,5.817870,-5.771864,-1,train
624,17.152580,6.109667,-1,train
625,-5.568289,5.203944,-1,train
626,6.116497,-6.009723,-1,train
627,5.827566,-5.684008,-1,train
628,5.523197,-5.404968,-1,train
629,-5.615186,11.394324,-1,train
630,5.720945,-5.602938,-1,train
631,5.908483,-5.666727,-1,train
632,17.151466,5.491998,-1,train
633,-6.995041,-3.986450,-1,train
634,17.172903,6.079959,-1,train
635,17.561792,6.056281,-1,train
636,-3.741323,10.996481,-1,train
637,-3.334864,10.781295,-1,train
638,-3.604873,10.430270,-1,train
639,-2.670336,-3.287774,-1,train
640,5.906348,-5.707999,-1,test
641,-6.140606,13.713880,-1,test
642,6.023918,-5.863228,-1,test
643,-3.404781,10.687308,-1,test
644,-5.308354,6.006302,-1,test
645,5.716026,-5.557910,-1,test
646,5.777711,-5.613075,-1,test
647,13.845443,-1.591187,-1,test
648,16.939884,5.601446,-1,test
649,17.270525,5.744790,-1,test
650,-3.678420,11.376932,-1,test
651,5.996741,-5.612273,-1,test
652,12.135959,15.274573,-1,test
653,6.012795,-5.603171,-1,test
654,-0.448704,16.804144,-1,test
655,5.975279,-5.594225,-1,test
656,16.981791,6.131892,-1,test
657,16.627655,5.389256,-1,test
658,16.702980,3.055694,-1,test
659,-4.953005,-0.931947,-1,test
660,15.995914,12.487143,-1,test
661,5.871334,-5.704061,-1,test
662,-3.659753,10.613368,-1,test
663,17.239120,14.173086,-1,test
664,-4.720002,-0.849087,-1,test
665,16.250397,12.762335,-1,test
666,-7.732615,-1.993123,-1,test
667,-3.261036,10.850691,-1,test
668,6.154892,-5.954082,-1,test
669,-4.012043,9.881963,-1,test
670,4.603914,15.141385,-1,test
671,17.245657,6.087823,1,test
672,18.212656,5.373251,-1,test
673,5.972671,-5.789506,1,test
674,4.149762,19.449068,-1,test
675,-0.242918,16.614649,1,test
676,14.735763,0.380041,-1,test
677,5.828703,-5.929970,-1,test
678,16.622051,11.780086,-1,test
679,17.720715,10.232886,-1,test
680,6.143903,-5.964339,-1,test
681,5.927112,-5.836552,-1,test
682,17.511181,-9.368000,-1,test
683,-0.466930,16.731571,-1,test
684,5.892760,-5.683864,-1,test
685,5.786112,-5.586303,-1,test
686,-8.453434,5.081971,-1,test
687,-2.905298,10.587759,-1,test
688,-8.420641,2.802204,-1,test
689,14.519518,10.270474,-1,test
690,-0.566276,16.573927,-1,test
691,-3.582296,10.983840,-1,test
692,5.952938,-5.692805,-1,test
693,17.581717,5.707894,-1,test
694,16.670576,13.175209,-1,test
695,-3.447471,10.981170,-1,test
696,12.313942,-3.442085,-1,test
697,17.197704,5.832380,-1,test
698,18.800238,-1.255330,-1,test
699,-5.284366,-0.595912,-1,test
700,-6.992973,11.979198,-1,test
701,-7.198229,4.673229,-1,test
702,12.343039,15.558614,-1,test
703,7.526145,16.386864,-1,test
704,-3.613173,13.409448,-1,test
705,5.771036,-5.747219,-1,test
706,18.527031,1.053300,-1,test
707,6.058648,-5.945576,-1,test
708,-7.898977,8.220037,-1,test
709,5.895702,-5.630198,-1,test
710,19.552311,2.148835,-1,test
711,-0.789401,16.759518,-1,test
712,6.473920,17.591253,-1,test
713,-5.125130,-0.592001,-1,test
714,4.736674,20.793171,1,test
715,5.847792,-5.640232,1,test
716,-4.800536,-0.685847,-1,test
717,5.768351,-5.723778,-1,test
718,-0.552931,16.826775,-1,test
719,16.689774,8.629325,-1,test
720,6.005318,-5.606919,-1,test
721,17.289610,5.998179,-1,test
722,5.883373,-5.817736,-1,test
723,-3.778347,10.175756,1,test
724,-0.264635,16.563311,-1,test
725,14.163272,7.912042,1,test
726,-4.659813,-0.403336,-1,test
727,-0.513914,16.585272,1,test
728,-0.156119,16.666441,-1,test
729,6.057598,-5.660132,-1,test
730,-0.249904,16.652828,-1,test
731,-4.960342,-0.490765,-1,test
732,-4.634953,7.259710,-1,test
733,17.178282,6.361200,-1,test
734,16.100531,12.589853,-1,test
735,-3.003676,10.187608,-1,test
736,17.191416,5.439583,-1,test
737,17.043934,5.754625,-1,test
738,5.742334,-5.906812,1,test
739,17.770836,6.348883,-1,test
740,5.657397,-5.512935,-1,test
741,17.458471,5.843999,-1,test
742,-6.773242,5.160265,-1,test
743,-4.484773,-0.525323,-1,test
744,-2.776762,11.022690,1,test
745,5.963804,-5.789408,-1,test
746,5.930048,-5.815197,-1,test
747,-7.063607,1.312285,-1,test
748,7.556633,16.523922,-1,test
749,-6.658717,8.682767,-1,test
750,13.273323,17.169725,-1,test
751,-0.101771,16.971142,-1,test
752,6.226135,-5.409541,-1,test
753,17.581591,5.690036,-1,test
754,-6.992373,7.917972,-1,test
755,-3.804737,11.096572,-1,test
756,17.226654,5.790732,-1,test
757,-0.321184,16.843462,-1,test
758,-6.421717,4.304161,-1,test
759,-6.473018,14.251223,-1,test
760,-3.835982,-1.797630,-1,test
761,15.931471,12.388567,-1,test
762,5.918114,-5.732807,-1,test
763,-0.339803,16.655045,-1,test
764,6.015481,-5.754435,-1,test
765,-5.281884,-0.932759,-1,test
766,-4.190329,11.512257,-1,test
767,15.618435,17.041355,-1,test
768,10.204562,20.377571,-1,test
769,-4.259867,6.471733,-1,test
770,11.626144,18.739138,-1,test
771,-4.860990,-0.570486,1,test
772,17.528980,6.121738,-1,test
773,17.504086,5.600401,-1,test
774,-0.166618,16.222565,1,test
775,-5.778303,-5.264567,-1,test
776,-2.757450,11.203710,-1,test
777,16.224133,17.000731,-1,test
778,-0.062569,16.459108,-1,test
779,5.826558,-5.663788,-1,test
780,5.744298,-5.599433,-1,test
781,5.818405,-5.659339,-1,test
782,17.037941,6.207494,-1,test
783,17.071022,11.202597,-1,test
784,-3.456985,10.502077,1,test
785,8.500819,16.188070,-1,test
786,15.852893,12.320115,-1,test
787,-4.638528,-0.340263,-1,test
788,-3.394050,11.134508,-1,test
789,5.790254,-5.555739,-1,test
790,14.665878,8.420552,-1,test
