sample_id,umap1,umap2,label,split
111,1.176186,-4.971077,-1,train
112,-6.337791,3.793072,-1,train
113,14.324485,9.284045,-1,train
114,16.614763,0.656490,-1,train
115,-1.347863,17.514019,-1,train
116,1.393479,-4.678261,-1,train
117,10.121835,14.870320,-1,train
118,-3.419291,12.871627,-1,train
119,10.269562,14.553151,-1,train
120,-5.408094,-6.698266,-1,train
121,10.162380,14.831690,-1,train
122,9.773118,14.931520,-1,train
123,2.238956,-7.094225,-1,train
124,10.187508,14.591182,-1,train
125,17.603838,7.395545,-1,train
126,-1.538702,13.142695,-1,train
127,-5.618244,4.433002,-1,train
128,12.855405,-6.875310,-1,train
129,-9.137977,0.116799,-1,train
130,-8.860360,0.828174,-1,train
131,10.743134,-5.016709,-1,train
132,17.647648,7.346117,-1,train
133,0.573449,-5.205051,1,train
134,-0.479115,17.005028,-1,train
135,1.263865,-4.929704,-1,train
136,9.592162,-6.829674,-1,train
137,1.757930,-5.590134,-1,train
138,1.474717,-4.474335,-1,train
139,8.531811,-8.083873,-1,train
140,12.518934,-6.822962,-1,train
141,10.118119,14.717229,-1,train
142,1.442521,-4.957528,-1,train
143,0.260853,-6.810671,-1,train
144,-3.709893,-6.369743,-1,train
145,-4.040822,-5.131591,-1,train
146,15.927124,-4.863254,-1,train
147,10.263488,14.417380,-1,train
148,10.345626,14.260497,-1,train
149,10.066860,-11.450417,-1,train
150,-1.619441,17.956097,-1,train
151,-5.633579,3.827340,-1,train
152,-5.893244,3.756692,-1,train
153,1.613310,-7.824899,-1,train
154,-7.421063,3.987355,-1,train
155,-7.258537,-4.059917,-1,train
156,5.675709,-8.305206,-1,train
157,0.766572,-4.698661,-1,train
158,-5.137787,7.577785,-1,train
159,13.435489,-5.903741,-1,train
160,17.668470,7.292127,-1,train
161,10.080127,14.816444,-1,train
162,17.779577,7.289081,-1,train
163,17.753925,7.303772,1,train
164,17.852859,7.170094,-1,train
165,-7.098650,-1.490070,1,train
166,17.505814,7.511501,-1,train
167,9.818239,14.841877,-1,train
168,0.992866,-6.405634,-1,train
169,10.169169,14.854297,-1,train
170,-8.495796,2.174228,-1,train
171,17.849674,7.141482,-1,train
172,17.631287,7.364022,-1,train
173,0.013183,13.065640,-1,train
174,-6.255282,4.582608,-1,train
175,9.925370,14.775053,-1,train
176,-5.695818,6.700491,-1,train
177,-8.787762,0.300065,-1,train
178,1.988323,-4.831555,1,train
179,-8.482972,9.030195,-1,train
180,-2.531533,-7.561472,-1,train
181,-5.447125,4.491788,-1,train
182,8.230563,-6.465628,-1,train
183,11.124467,-5.007994,-1,train
184,9.888012,14.934433,-1,train
185,13.613437,12.858006,-1,train
186,-8.290986,13.178707,-1,train
187,2.622833,-7.431693,-1,train
188,-6.580146,3.145542,-1,train
189,-2.011846,-8.023425,-1,train
190,-4.296213,-3.562108,-1,train
191,17.707180,7.368257,-1,train
192,17.770321,7.165204,-1,train
193,0.648783,-6.652020,-1,train
194,10.104797,14.741676,-1,train
195,9.966675,14.706598,-1,train
196,-7.377222,8.946317,-1,train
197,10.149287,14.822239,-1,train
198,-3.765591,5.662712,-1,train
199,-1.320832,14.240026,-1,train
200,10.146072,14.917663,-1,train
201,10.174354,14.865707,-1,train
202,10.020698,14.993444,-1,train
203,7.308033,-2.822466,1,train
204,17.837288,-0.863713,-1,train
205,10.022146,14.659085,-1,train
206,-6.308823,3.721338,-1,train
207,-6.587222,3.670137,-1,train
208,-0.243851,13.360382,-1,train
209,17.812994,7.471214,-1,train
210,12.014836,-5.697117,-1,train
211,14.251920,-7.664145,1,train
212,17.821711,7.244535,-1,train
213,10.541229,-4.642372,-1,train
214,10.207388,14.369743,-1,train
215,-5.970803,3.835235,-1,train
216,9.898595,14.812387,-1,train
217,17.542707,7.418977,-1,train
218,-8.585576,0.514670,-1,train
219,9.951517,14.553085,-1,train
220,-6.129535,-2.291525,-1,train
221,7.688890,-4.335469,-1,train
222,16.676582,1.526429,-1,train
223,0.620524,-5.738388,-1,train
224,10.192785,14.813377,-1,train
225,-5.878410,4.235415,-1,train
226,0.122192,-8.159575,-1,train
227,10.149671,14.551954,-1,train
228,6.370454,16.279167,-1,train
229,5.539372,-3.591923,-1,train
230,17.543404,7.268543,1,train
231,16.355944,0.734480,-1,train
232,2.396483,-4.000342,-1,train
233,-6.241755,4.329179,1,train
234,0.878648,-4.805352,-1,train
235,10.354034,14.350849,-1,train
236,-6.301671,20.136597,-1,train
237,9.945798,14.510443,-1,train
238,-6.749834,5.291155,-1,train
239,-6.021163,3.131334,1,train
240,-7.252238,7.027660,-1,train
241,-4.502074,-6.084311,1,train
242,14.553446,8.840072,-1,train
243,-6.544797,7.421409,-1,train
244,-6.426557,4.190148,-1,train
245,-5.042049,4.606669,-1,train
246,-8.337842,0.171397,-1,train
247,-3.768260,16.295214,-1,train
248,-14.377083,13.614216,-1,train
249,-2.829920,19.764748,-1,train
250,-5.537693,10.612572,-1,train
251,9.769994,14.356280,-1,train
252,-6.129709,4.374939,-1,train
253,4.462247,-5.402203,1,train
254,9.896845,14.464050,-1,train
255,9.666155,14.783762,-1,train
256,9.682446,14.816461,-1,train
257,-2.675431,-8.226148,-1,train
258,-6.262136,6.541179,-1,train
259,-4.985731,17.304874,-1,train
260,10.122309,14.941679,-1,train
261,-6.592657,8.947460,-1,train
262,10.212432,15.017469,-1,train
263,18.029224,-0.101520,1,train
264,10.109590,14.767859,-1,train
265,9.798618,14.836310,-1,train
266,9.777582,14.329222,1,train
267,2.262801,-4.345013,-1,train
268,-2.104884,-7.769969,-1,train
269,9.928994,14.744506,1,train
270,17.704826,7.273740,-1,train
271,-5.355753,10.764524,1,train
272,-1.608048,13.468511,-1,train
273,10.172519,14.409976,-1,train
274,10.756788,-5.135274,-1,train
275,10.426513,14.870479,-1,train
276,14.477449,-6.457821,-1,train
277,2.209962,-3.955906,-1,train
278,16.457546,-0.056774,-1,train
279,9.954095,14.495181,-1,train
280,1.183184,-5.031976,-1,train
281,0.965070,-5.142783,1,train
282,-0.515710,12.965779,-1,train
283,4.500890,-8.365612,-1,train
284,16.638006,1.739260,1,train
285,-5.980758,2.880648,1,train
286,17.608318,7.280815,-1,train
287,9.974248,14.735335,-1,train
288,16.011290,-2.452506,-1,train
289,17.662022,7.307611,-1,train
290,0.968704,-4.666893,-1,train
291,-3.596838,16.303850,-1,train
292,17.429083,7.580425,-1,train
293,2.298635,-4.222291,1,train
294,17.821983,7.254120,-1,train
295,4.249091,-5.275771,-1,train
296,14.505261,-5.997539,1,train
297,-0.536092,-3.744120,1,train
298,9.916375,14.754815,-1,train
299,-6.134854,2.413521,1,train
300,-6.108843,3.378508,-1,train
301,17.587128,7.446664,-1,train
302,-5.938468,13.499079,-1,train
303,4.263120,15.074633,-1,train
304,17.514429,7.447211,-1,train
305,-3.820422,10.596632,-1,train
306,10.089550,14.578197,-1,train
307,-5.334816,-0.087757,-1,train
308,15.697646,10.816042,-1,train
309,-7.186402,13.421350,-1,train
310,-6.008379,3.392128,-1,train
311,1.112550,-7.743116,-1,train
312,10.054423,14.587794,-1,train
313,-5.800210,9.973733,-1,train
314,-5.844433,7.269527,1,train
315,9.364474,-10.226826,-1,train
316,9.836706,14.535238,-1,train
317,9.897232,14.404160,-1,train
318,9.856320,14.502852,-1,train
319,8.726315,-7.004902,-1,train
320,-5.273775,7.345549,-1,train
321,9.893125,14.589178,-1,train
322,5.327454,-5.638419,-1,train
323,10.238192,14.326671,-1,train
324,-1.635129,-3.301174,-1,train
325,-5.860290,4.154668,-1,train
326,13.372832,-3.049736,-1,train
327,17.495531,-2.669223,-1,train
328,17.622444,7.310834,-1,train
329,9.723103,14.958099,1,train
330,3.866909,-5.638619,-1,train
331,7.245829,-9.692228,1,train
332,5.698985,-5.943237,-1,train
333,-0.206770,-8.058889,-1,train
334,9.893547,14.476933,-1,train
335,9.961779,14.613832,-1,train
336,10.192258,14.425376,1,train
337,-4.740204,2.086486,-1,train
338,13.321095,11.930852,1,train
339,4.282933,15.334129,-1,train
340,10.087308,14.699842,-1,train
341,-5.310588,8.352712,-1,train
342,17.652201,7.338091,-1,train
343,10.016620,14.506695,-1,train
344,-6.752044,8.160724,-1,train
345,6.447574,-4.380206,-1,train
346,-0.975196,13.233412,-1,train
347,2.925271,-8.001775,-1,train
348,10.874811,-5.396223,-1,train
349,10.269936,-5.192876,1,train
350,-5.652610,4.227167,-1,train
351,9.875507,14.797073,-1,train
352,17.529203,7.415105,-1,train
353,-6.408858,3.495741,-1,train
354,-4.220302,-0.437480,-1,train
355,14.671804,-6.023741,-1,train
356,17.517567,7.488536,-1,train
357,-7.796512,6.970082,-1,train
358,0.792229,-5.377785,-1,train
359,7.896111,-4.707839,-1,train
360,17.557817,7.438220,-1,train
361,17.553959,7.381269,1,train
362,17.757980,7.497033,-1,train
363,10.185709,14.651426,-1,train
364,-6.074442,3.701585,-1,train
365,-5.111746,11.720015,-1,train
366,11.414769,-1.304498,-1,train
367,-6.949675,-1.440436,-1,train
368,9.779357,14.464297,-1,train
369,17.591204,7.380048,-1,train
370,-5.445148,4.544506,-1,train
371,17.629862,7.362360,-1,train
372,17.527256,7.467746,-1,train
373,9.894512,14.797310,-1,train
374,4.839749,-8.729964,1,train
375,17.761637,7.501939,-1,train
376,-5.058634,17.398294,-1,train
377,-5.797872,4.308645,-1,train
378,8.422909,-7.038518,1,train
379,2.267385,-3.588368,1,train
380,-6.297571,3.745149,1,train
381,-5.455692,4.076191,-1,train
382,17.787315,7.482219,-1,train
383,9.893316,14.757503,-1,train
384,12.808172,-8.268126,-1,train
385,8.160367,-6.398469,-1,train
386,-1.734823,6.439358,-1,train
387,-5.824959,9.947598,-1,train
388,-1.676422,-8.902514,-1,train
389,9.880698,14.786783,-1,train
390,9.890789,14.746397,-1,train
391,3.110026,18.533815,-1,train
392,10.187339,14.481985,-1,train
393,-6.454310,3.838323,-1,train
394,17.711729,7.306059,-1,train
395,-8.537892,13.496002,-1,train
396,9.787401,14.840249,-1,train
397,1.094450,-5.082382,-1,train
398,9.934361,14.614817,-1,train
399,18.002680,7.100523,-1,train
400,17.671227,7.368541,-1,train
401,9.918910,14.715017,-1,train
402,-6.915016,-2.659672,-1,train
403,17.886528,7.486689,-1,train
404,17.643248,7.314756,1,train
405,1.671133,-5.533638,-1,train
406,4.952365,-5.465911,-1,train
407,-6.393415,4.384098,-1,train
408,10.008475,14.690704,-1,train
409,10.205453,14.403057,-1,train
410,-3.754766,10.075829,-1,train
411,9.797091,14.823001,-1,train
412,-4.468871,2.261752,-1,train
413,17.713354,7.339290,-1,train
414,17.712629,7.318059,-1,train
415,9.840930,14.494864,-1,train
416,9.998755,14.604835,-1,train
417,-2.823092,-2.073329,-1,train
418,-6.008982,3.182741,-1,train
419,-3.567859,12.895077,-1,train
420,10.862340,-5.063570,-1,train
421,17.795063,7.250989,-1,train
422,9.796360,14.420118,-1,train
423,10.239284,14.380972,-1,train
424,1.032994,-4.987340,1,train
425,9.897782,14.509950,-1,train
426,17.719305,7.251240,-1,train
427,-6.342764,3.890208,-1,train
428,16.229649,-4.721422,-1,train
429,-7.186279,13.508340,-1,train
430,17.794500,7.459046,1,train
431,9.826407,14.798915,-1,train
432,11.383964,-1.516722,-1,train
433,9.915531,14.860099,-1,train
434,-3.996188,-3.459517,1,train
435,10.832791,-2.123738,-1,train
436,1.351016,-4.555151,-1,train
437,17.708118,7.377083,-1,train
438,17.561037,7.431175,-1,train
439,-8.265235,2.311973,-1,train
440,11.319439,-5.066297,-1,train
441,9.966768,14.644430,-1,train
442,4.835278,18.629305,-1,train
443,-6.482982,3.535384,1,train
444,-3.180818,-6.800031,-1,train
445,-8.754203,0.403695,-1,train
446,10.054076,14.777080,-1,train
447,10.493114,14.490748,-1,train
448,8.293320,-6.530859,-1,train
449,-5.222228,2.427482,-1,train
450,10.535157,-7.921463,-1,train
451,-3.974722,-0.867160,-1,train
452,10.103002,15.003807,1,train
453,-5.179239,8.464726,-1,train
454,9.979152,14.695957,-1,train
455,11.073786,-4.289309,-1,train
456,-6.804156,7.380915,-1,train
457,10.431026,13.971225,-1,train
458,11.677308,-5.656116,1,train
459,13.513636,-6.681589,-1,train
460,-5.723456,4.184273,-1,train
461,-6.309970,3.867664,-1,train
462,1.298812,-4.961750,-1,train
463,0.926779,-4.794224,1,train
464,10.081255,14.798922,-1,train
465,10.023782,14.820621,-1,train
466,3.980937,18.723433,-1,train
467,-8.465734,11.227564,-1,train
468,-6.189311,4.345044,-1,train
469,9.252353,-1.054217,-1,train
470,10.264272,14.585755,-1,train
471,10.030390,14.970678,1,train
472,-2.029687,-2.123915,-1,train
473,17.838655,7.515796,-1,train
474,17.661350,7.315914,-1,train
475,9.950016,15.050070,-1,train
476,10.012101,14.710217,-1,train
477,11.614527,-5.680882,-1,train
478,17.738504,7.281504,-1,train
479,-6.145912,6.365529,-1,train
480,-6.136388,3.794123,-1,train
481,9.812770,14.920932,-1,train
482,12.436745,-4.153467,-1,train
483,9.980362,14.671630,1,train
484,17.912935,7.151505,-1,train
485,10.365997,14.398295,-1,train
486,1.379671,-6.762339,-1,train
487,10.319311,14.366804,-1,train
488,1.580252,15.859848,-1,train
489,17.808338,7.157981,-1,train
490,2.851384,-7.321084,-1,train
491,10.334655,14.346069,-1,train
492,-4.730313,12.707267,-1,train
493,17.634079,7.282341,-1,train
494,10.211616,13.822712,-1,train
495,9.829137,14.837123,-1,train
496,17.809656,7.465429,-1,train
497,10.214854,14.740693,-1,train
498,10.185867,14.516996,-1,train
499,9.883929,14.462659,-1,train
500,10.297776,14.436836,-1,train
501,-2.576372,14.004545,-1,train
502,3.060001,-8.076209,-1,train
503,-8.452315,11.569651,-1,train
504,-7.973698,12.327541,-1,train
505,-7.306760,13.754562,1,train
506,-6.577988,-1.909150,-1,train
507,9.929816,14.428694,-1,train
508,4.214502,-5.232594,-1,train
509,9.854292,14.475877,-1,train
510,-5.797633,13.730103,-1,train
511,9.783922,14.449221,-1,train
512,7.090145,-5.112524,-1,train
513,8.828469,17.007986,-1,train
514,1.117451,-5.039115,-1,train
515,2.128567,-8.512747,-1,train
516,17.723307,7.276834,-1,train
517,9.948066,14.503843,-1,train
518,-5.638439,3.911156,-1,train
519,9.817651,14.516068,-1,train
520,10.285388,14.849963,-1,train
521,1.451672,14.372410,-1,train
522,-9.616131,-1.974398,-1,train
523,11.117827,-5.920870,-1,train
524,7.915090,-6.150079,-1,train
525,8.392224,-7.066974,-1,train
526,17.615477,7.303610,-1,train
527,7.172553,-11.921724,-1,train
528,0.692379,-4.923995,-1,train
529,16.451271,-2.546272,-1,train
530,9.844135,14.472708,-1,train
531,9.763426,14.879076,-1,train
532,17.789087,7.165133,-1,train
533,9.811502,14.792736,-1,train
534,-7.113635,8.338714,-1,train
535,0.684592,15.529282,-1,train
536,-6.323422,3.661828,-1,train
537,17.805231,7.130056,-1,train
538,18.158024,-1.437765,-1,train
539,17.721342,7.327567,1,train
540,-5.689896,4.044619,-1,train
541,-5.716691,3.770609,-1,train
542,17.020500,-3.063452,1,train
543,12.721905,-2.827350,-1,train
544,-6.227731,9.706507,-1,train
545,17.667625,7.319892,-1,train
546,4.359426,-5.489712,-1,train
547,2.298805,-4.049524,-1,train
548,11.187424,-4.294296,1,train
549,-5.788682,7.098267,-1,train
550,17.644314,7.401412,-1,train
551,17.704390,7.313811,-1,train
552,9.949093,14.685123,-1,train
553,10.153732,14.501568,-1,train
554,17.788248,7.554192,-1,train
555,4.821432,-7.855627,-1,train
556,17.840563,6.895986,-1,train
557,0.544058,-4.831928,-1,train
558,-5.303145,4.393548,-1,train
559,-5.989835,4.120934,1,train
560,10.102399,14.647264,-1,train
561,-5.830650,4.045102,-1,train
562,10.131212,14.467826,-1,train
563,-10.195462,5.070871,-1,train
564,17.830353,7.207945,-1,train
565,-5.779304,4.238862,1,train
566,17.936310,6.992981,-1,train
567,17.738483,7.256415,-1,train
568,5.733955,-6.241149,-1,train
569,9.918118,14.738493,-1,train
570,-5.767049,4.294191,-1,train
571,10.328584,14.353504,-1,train
572,7.192441,-5.483104,1,train
573,-3.799548,13.174275,-1,train
574,16.181326,3.651247,-1,train
575,-8.931168,0.618268,-1,train
576,9.758716,14.840041,-1,train
577,16.481838,-4.499244,-1,train
578,-6.081144,3.432216,-1,train
579,2.220867,-3.601827,-1,train
580,17.676102,7.338984,-1,train
581,4.058468,-5.334218,-1,train
582,10.137710,14.682898,-1,train
583,10.257752,-7.194371,-1,train
584,-1.698208,13.453300,-1,train
585,-6.055883,4.284881,-1,train
586,17.599211,7.354264,-1,train
587,-4.156517,5.397630,-1,train
588,9.966329,14.420622,-1,train
589,-0.312421,-5.296810,-1,train
590,17.671963,7.252752,1,train
591,10.098935,14.543077,-1,train
592,10.221271,14.780129,-1,train
593,17.679871,7.333833,-1,train
594,10.242905,14.809128,-1,train
595,0.869491,-4.918262,-1,train
596,9.831040,14.374422,-1,train
597,10.188792,14.344625,-1,train
598,-5.673312,10.273540,-1,train
599,9.881063,14.482792,-1,train
600,10.227163,14.749831,-1,train
601,10.271189,14.900637,-1,train
602,-6.300220,4.398264,-1,train
603,17.630877,7.269804,-1,train
604,-4.570210,-6.028128,-1,train
605,-12.442080,-12.395808,-1,train
606,17.667345,7.393157,-1,train
607,-4.505080,-6.234344,-1,train
608,-5.961833,3.478518,-1,train
609,17.546177,7.272345,-1,train
610,10.196868,14.689991,1,train
611,-5.763352,4.558279,-1,train
612,9.684688,14.885950,-1,train
613,17.700081,7.480605,-1,train
614,17.896778,7.140395,-1,train
615,12.022455,-5.890816,-1,train
616,17.721682,7.280511,-1,train
617,17.750578,7.426025,-1,train
618,-7.545548,6.355216,-1,train
619,-5.737656,3.466658,1,train
620,10.145290,14.460533,-1,train
621,7.532402,-5.762735,-1,train
622,10.580296,-5.728446,-1,train
623,-9.570529,6.701459,-1,train
624,16.697786,-4.281911,-1,train
625,9.691072,14.905066,-1,train
626,17.688438,7.342622,-1,train
627,-3.497561,17.322205,-1,train
628,11.960421,-5.978827,-1,train
629,-2.726563,18.149107,-1,train
630,17.774822,7.229151,-1,train
631,17.959505,7.132875,-1,train
632,10.198764,14.297750,-1,train
633,1.039765,-5.485157,-1,train
634,17.827078,7.500683,-1,train
635,9.755122,14.865970,-1,train
636,-5.703002,4.392578,-1,train
637,-0.872630,15.076460,-1,train
638,14.687857,-5.849733,-1,train
639,-7.709630,8.454767,-1,train
640,-0.914693,13.196827,-1,test
641,-4.376565,11.628309,-1,test
642,17.611776,7.347315,-1,test
643,9.861517,14.465805,-1,test
644,-3.668930,1.992666,-1,test
645,1.435141,-5.276068,-1,test
646,10.114683,14.418861,-1,test
647,13.328553,-5.622568,-1,test
648,1.076507,-4.877097,-1,test
649,9.942830,14.700937,-1,test
650,17.756006,7.233094,-1,test
651,-5.517071,3.827082,-1,test
652,-8.999978,0.534423,-1,test
653,17.687748,7.348718,-1,test
654,-5.923727,4.065071,-1,test
655,16.500189,-5.078424,-1,test
656,17.563845,7.214862,-1,test
657,-5.630297,3.421726,-1,test
658,1.006237,-6.152014,-1,test
659,8.260406,-6.526158,-1,test
660,-2.768753,-7.276727,-1,test
661,17.732409,7.246799,-1,test
662,17.794765,7.236333,-1,test
663,-8.261187,7.634188,-1,test
664,17.631716,7.492131,-1,test
665,6.032999,-5.479255,-1,test
666,-6.083273,3.158168,-1,test
667,-5.468692,4.414136,-1,test
668,15.158528,-5.218422,-1,test
669,-6.256529,6.271462,-1,test
670,1.379269,-4.716089,-1,test
671,11.284337,-1.424676,1,test
672,10.375942,15.401521,-1,test
673,1.558428,-4.809043,1,test
674,9.940399,15.022501,-1,test
675,9.907475,14.731810,1,test
676,11.305302,-1.988092,-1,test
677,8.447906,-7.122609,-1,test
678,11.611936,0.054992,-1,test
679,-5.726566,-4.093882,-1,test
680,0.923975,13.450854,-1,test
681,9.938595,14.746731,-1,test
682,-7.677635,15.977080,-1,test
683,1.251808,-7.711452,-1,test
684,-7.310927,0.169032,-1,test
685,7.799813,-4.519602,-1,test
686,-6.377562,3.614973,-1,test
687,-4.141059,12.394195,-1,test
688,12.255913,12.283765,-1,test
689,-6.178965,7.521177,-1,test
690,-5.972314,6.546938,-1,test
691,-4.244104,-3.496935,-1,test
692,17.842440,7.469078,-1,test
693,11.830032,4.907801,-1,test
694,17.753403,7.446861,-1,test
695,-6.091762,3.148020,-1,test
696,0.747462,-5.900576,-1,test
697,9.918777,14.704809,-1,test
698,17.488676,7.175596,-1,test
699,17.758099,7.216865,-1,test
700,-0.004920,13.126257,-1,test
701,-6.105028,2.724284,-1,test
702,-5.751170,6.582238,-1,test
703,9.914890,14.760839,-1,test
704,9.906960,14.427118,-1,test
705,17.715229,7.376200,-1,test
706,-8.306983,0.931141,-1,test
707,-5.205420,-2.926417,-1,test
708,10.120797,14.430842,-1,test
709,-6.465488,3.421306,-1,test
710,17.507372,7.209309,-1,test
711,10.045365,14.355228,-1,test
712,0.672688,13.290278,-1,test
713,-5.113483,2.604083,-1,test
714,10.206100,14.431448,1,test
715,17.726507,7.244569,1,test
716,-6.081029,6.706561,-1,test
717,-5.927131,7.820763,-1,test
718,10.251906,14.309106,-1,test
719,13.597742,8.390785,-1,test
720,-5.296935,7.391648,-1,test
721,-1.352210,13.265512,-1,test
722,-3.289407,5.359673,-1,test
723,7.656571,17.021477,1,test
724,10.297991,14.574482,-1,test
725,10.966138,-5.132643,1,test
726,-6.392582,9.406865,-1,test
727,-4.538212,2.335123,1,test
728,17.432972,7.515915,-1,test
729,14.508755,-6.557702,-1,test
730,10.088392,14.499703,-1,test
731,14.809628,-0.385880,-1,test
732,9.812863,14.315857,-1,test
733,10.234492,14.374224,-1,test
734,10.253696,14.843388,-1,test
735,9.960042,14.709315,-1,test
736,1.523027,-4.682273,-1,test
737,9.701307,14.343360,-1,test
738,-6.095489,6.512988,1,test
739,17.630600,7.326760,-1,test
740,17.597624,7.356824,-1,test
741,2.338853,-8.379391,-1,test
742,-8.335948,9.592126,-1,test
743,9.838417,14.456017,-1,test
744,-5.971688,3.826950,1,test
745,16.535025,-2.400386,-1,test
746,10.186213,14.460950,-1,test
747,10.048792,14.394609,-1,test
748,-5.959772,3.736572,-1,test
749,3.218860,-8.008158,-1,test
750,9.799185,14.305277,-1,test
751,9.755603,14.896212,-1,test
752,16.290930,-5.623919,-1,test
753,-0.170131,15.897758,-1,test
754,-8.419824,9.831815,-1,test
755,-5.711331,9.905239,-1,test
756,1.176034,-5.079151,-1,test
757,9.904302,14.478107,-1,test
758,-6.376287,4.608809,-1,test
759,-6.931079,8.870314,-1,test
760,10.127012,14.186038,-1,test
761,9.918968,14.474534,-1,test
762,17.446934,7.541617,-1,test
763,-6.721584,7.967658,-1,test
764,16.095678,-4.897881,-1,test
765,12.299446,-0.076115,-1,test
766,10.182782,14.727040,-1,test
767,17.557995,7.219427,-1,test
768,10.189902,14.383990,-1,test
769,-6.418965,3.448616,-1,test
770,-6.773433,6.879808,-1,test
771,-8.478912,0.412113,1,test
772,7.528814,-4.519907,-1,test
773,9.748236,14.494879,-1,test
774,-5.416789,-0.104023,1,test
775,21.370230,13.399376,-1,test
776,-6.005552,3.614370,-1,test
777,17.736248,7.263217,-1,test
778,9.889042,14.509706,-1,test
779,17.756609,7.201496,-1,test
780,14.244160,-5.133318,-1,test
781,-6.168040,4.022400,-1,test
782,-6.180964,0.407978,-1,test
783,10.345630,14.347624,-1,test
784,0.775661,-6.351875,1,test
785,1.173376,-5.032333,-1,test
786,10.194557,14.764713,-1,test
787,10.887138,-5.277647,-1,test
788,8.933860,-6.832485,-1,test
789,9.819945,14.369141,-1,test
790,10.248488,14.267193,-1,test
791,1.452710,-5.590982,1,test
792,-6.835072,2.265899,-1,test
793,10.265469,14.800206,-1,test
794,-6.738486,5.967534,-1,test
795,16.603233,-5.033446,-1,test
796,10.063502,14.426896,-1,test
